Input Sample	Endothelial	Neuron	Astrocyte	Pre Oligo	New Oligo	Mye-Oligo	Microglia	P-value	Pearson Correlation	RMSE
SRR1511600	0.021451050477587	0.33005018507211	0.25370145081931	0.029644295301257	0.069752194363288	0.28334751067158	0.012053313294861	0	0.6245629129622386	44.059892478703546
SRR1511601	0.020701257011855	0.45046876403423	0.23242458396536	0.044802673340231	0.056966550707287	0.18598983460667	0.0086463363343695	0	0.5739164650936449	41.80693511706674
SRR1511602	0.047747486397861	0.36272641712979	0.26418231925638	0.047480644247482	0.01409419716936	0.24659077448974	0.017178161309384	0	0.6266578154742889	38.00508999266095
SRR1511603	0.036184743985119	0.26568808648294	0.23161721025156	0.060587542645121	0.0050339684931555	0.38291850942255	0.017969938719555	0	0.7144857420872548	50.17893099353315
SRR1511604	0.03098243064103	0.22308017751882	0.25055487725515	0.033009018965341	0.094103502474019	0.34807046924515	0.020199523900495	0	0.7574253420763907	63.030016283399455
SRR1511605	0.031882667579469	0.20474979108165	0.27180210785989	0.03547075440437	0.12024245527912	0.31658688614676	0.019265337648746	0	0.7473241104337212	58.49602275002928
SRR1542663	0.039008560688621	0.37445292167164	0.30413340709921	0.057704697600762	0.035742741008024	0.17624452911877	0.012713142812978	0	0.5870757776102575	38.259824707895866
SRR1542664	0.026498119897047	0.364176571796	0.24422120869225	0.032326961648088	0.11038346374952	0.20747389339902	0.014919780818079	0	0.6206060887132766	41.67888905292356
SRR1542665	0.027569324314065	0.29918807001024	0.23000386836306	0.062311846575637	0.014349493402624	0.35402599635547	0.012551400978894	0	0.6620206460373893	44.33126914838183
SRR1542666	0.034165103492529	0.35389416800397	0.2771773458103	0.052207191966479	0.16957777523951	0.10287054489484	0.010107870592373	0	0.6900576640984842	54.37900245402165
SRR1542667	0.035884754185625	0.39703108484195	0.27047686381874	0.04349703519023	0.18218229383522	0.0615581418093	0.0093698263189337	0	0.63868060010509	50.473712813030886
SRR1542668	0.030823364885348	0.3628012695141	0.29518606695619	0.052662883277244	0.16635344354737	0.082842817784672	0.0093301540350765	0	0.6477441881176811	50.77081619077194
SRR1542669	0.023544496938307	0.32782164964399	0.21276375749692	0.034144403906871	0.058253655840152	0.33501537650183	0.0084566596719235	0	0.7537063252809064	56.102602125036086
SRR1542670	0.031774349842141	0.33843939875536	0.27046396778108	0.043879427806141	0.19176859852588	0.11054434435817	0.013129912931229	0	0.6939447036001162	55.489784404170045
SRR1542671	0.031846192911055	0.324924213887	0.26892323159684	0.043968459582522	0.18894381493016	0.12880299645898	0.012591090633441	0	0.6962325420430797	56.665679660908815
SRR1542672	0.027460246235168	0.20933352442618	0.21773489644868	0.029021779699356	0.088682008271557	0.41447244566209	0.013295099256964	0	0.8382732862582638	76.98984154018943
SRR1542673	0.03869671899256	0.29818397539326	0.26187832366827	0.065948902134293	0.20031045644765	0.11740046725182	0.017581156112141	0	0.7265043307030332	62.1076545719752
SRR1542674	0.042135929955832	0.3332497010731	0.27760190513181	0.06085876543833	0.18561177514799	0.081713807119228	0.018828116133719	0	0.674225284281062	59.08431152991979
